302,-1,889.65,422.55,137.70,520.43,0.93756,-1,-1,-1
302,-1,595.01,446.18,23.62,64.80,0.64054,-1,-1,-1
302,-1,1102.95,444.15,35.10,96.52,0.67273,-1,-1,-1
302,-1,393.86,461.70,35.10,98.55,0.74765,-1,-1,-1
302,-1,806.62,445.16,24.30,80.32,0.76889,-1,-1,-1
302,-1,1013.18,455.96,27.00,72.90,0.78655,-1,-1,-1
302,-1,1115.78,446.85,37.80,101.25,0.78949,-1,-1,-1
302,-1,437.06,457.65,34.43,93.15,0.81283,-1,-1,-1
302,-1,501.19,462.04,25.65,83.02,0.82507,-1,-1,-1
302,-1,596.03,441.11,18.90,43.88,0.82781,-1,-1,-1
302,-1,988.88,450.56,28.35,79.65,0.83104,-1,-1,-1
302,-1,843.08,449.89,21.60,64.80,0.83882,-1,-1,-1
302,-1,415.46,465.75,41.17,105.30,0.84268,-1,-1,-1
302,-1,1571.40,406.35,162.00,407.70,0.82432,-1,-1,-1
302,-1,626.06,457.31,21.60,62.10,0.86029,-1,-1,-1
302,-1,558.56,456.98,22.28,62.10,0.85790,-1,-1,-1
302,-1,1011.15,411.75,160.65,611.55,0.93268,-1,-1,-1
302,-1,773.55,444.15,71.55,205.88,0.93183,-1,-1,-1
302,-1,383.40,464.74,41.17,111.38,0.92105,-1,-1,-1
302,-1,1368.90,418.50,91.80,290.93,0.91771,-1,-1,-1
302,-1,1171.80,449.21,43.20,102.60,0.91179,-1,-1,-1
302,-1,508.61,456.30,32.40,105.30,0.93469,-1,-1,-1
302,-1,579.49,456.30,21.60,61.43,0.88542,-1,-1,-1
302,-1,598.73,457.65,21.60,56.02,0.87807,-1,-1,-1
302,-1,536.62,457.65,22.28,59.40,0.86708,-1,-1,-1
302,-1,1633.50,415.12,164.70,473.85,0.86435,-1,-1,-1
302,-1,1025.33,427.28,148.50,435.38,0.89647,-1,-1,-1
303,-1,558.90,456.98,22.28,61.43,0.85748,-1,-1,-1
303,-1,413.78,466.43,41.85,105.30,0.85496,-1,-1,-1
303,-1,436.39,457.31,35.10,97.20,0.84256,-1,-1,-1
303,-1,843.75,450.56,22.95,65.48,0.83979,-1,-1,-1
303,-1,987.53,450.90,29.70,82.35,0.83821,-1,-1,-1
303,-1,807.98,446.51,25.65,82.35,0.81448,-1,-1,-1
303,-1,1012.50,455.62,28.35,72.90,0.81584,-1,-1,-1
303,-1,1115.10,447.19,37.80,99.23,0.81405,-1,-1,-1
303,-1,500.51,460.35,26.33,84.38,0.80416,-1,-1,-1
303,-1,1102.28,445.50,35.10,96.53,0.63966,-1,-1,-1
303,-1,596.03,441.11,18.90,43.88,0.82711,-1,-1,-1
303,-1,626.74,457.99,21.60,61.43,0.86156,-1,-1,-1
303,-1,1588.95,407.03,151.20,405.67,0.83565,-1,-1,-1
303,-1,598.73,458.33,21.60,55.35,0.87710,-1,-1,-1
303,-1,507.94,455.96,32.40,105.30,0.93274,-1,-1,-1
303,-1,774.90,446.85,72.90,203.85,0.92251,-1,-1,-1
303,-1,1011.15,413.44,167.40,608.51,0.92146,-1,-1,-1
303,-1,383.40,463.73,39.82,112.73,0.92101,-1,-1,-1
303,-1,1358.78,419.85,96.53,287.55,0.91090,-1,-1,-1
303,-1,891.68,421.88,136.35,524.48,0.93707,-1,-1,-1
303,-1,1647.00,417.15,151.20,477.90,0.89342,-1,-1,-1
303,-1,1028.03,428.96,145.80,424.24,0.88448,-1,-1,-1
303,-1,536.62,457.65,22.95,59.40,0.87139,-1,-1,-1
303,-1,1173.15,449.55,43.20,102.60,0.89089,-1,-1,-1
303,-1,579.83,455.96,21.60,61.42,0.88493,-1,-1,-1
304,-1,845.10,449.89,22.95,65.47,0.85140,-1,-1,-1
304,-1,624.04,459.34,20.25,57.38,0.66971,-1,-1,-1
304,-1,496.13,460.69,27.67,82.35,0.69594,-1,-1,-1
304,-1,1113.75,446.85,39.15,101.25,0.75033,-1,-1,-1
304,-1,1102.28,445.50,36.45,98.55,0.65065,-1,-1,-1
304,-1,499.50,460.69,27.00,84.38,0.77389,-1,-1,-1
304,-1,1012.50,454.61,28.35,74.25,0.80381,-1,-1,-1
304,-1,435.38,460.69,35.78,89.78,0.82391,-1,-1,-1
304,-1,595.69,441.11,18.90,42.52,0.82647,-1,-1,-1
304,-1,1597.05,402.98,153.90,417.15,0.82994,-1,-1,-1
304,-1,558.23,457.99,22.27,60.75,0.84692,-1,-1,-1
304,-1,990.23,451.24,28.35,78.30,0.76007,-1,-1,-1
304,-1,412.09,466.09,41.85,103.95,0.85172,-1,-1,-1
304,-1,537.30,458.66,22.28,58.73,0.87092,-1,-1,-1
304,-1,627.75,458.66,20.93,60.75,0.85907,-1,-1,-1
304,-1,891.00,420.53,137.70,527.85,0.93418,-1,-1,-1
304,-1,507.60,456.30,33.07,105.98,0.93034,-1,-1,-1
304,-1,383.06,463.39,40.50,112.73,0.92296,-1,-1,-1
304,-1,778.28,446.51,72.90,204.53,0.91966,-1,-1,-1
304,-1,1013.18,411.75,171.45,608.85,0.92247,-1,-1,-1
304,-1,1175.85,448.54,43.20,102.60,0.89571,-1,-1,-1
304,-1,1656.45,411.75,151.20,494.10,0.88958,-1,-1,-1
304,-1,1025.33,427.28,145.80,421.88,0.88920,-1,-1,-1
304,-1,579.49,455.62,21.60,61.42,0.87811,-1,-1,-1
304,-1,598.05,457.99,22.27,55.35,0.87564,-1,-1,-1
304,-1,1347.30,419.18,99.90,287.55,0.90457,-1,-1,-1
305,-1,988.88,450.56,29.70,81.00,0.81117,-1,-1,-1
305,-1,628.09,458.33,20.92,61.42,0.84373,-1,-1,-1
305,-1,435.04,459.00,36.45,95.85,0.82957,-1,-1,-1
305,-1,595.69,441.11,19.58,42.52,0.82284,-1,-1,-1
305,-1,1012.50,455.29,27.00,73.57,0.79751,-1,-1,-1
305,-1,847.12,449.55,24.30,65.48,0.84400,-1,-1,-1
305,-1,621.00,459.34,20.25,55.35,0.69616,-1,-1,-1
305,-1,1103.62,445.16,36.45,97.88,0.68542,-1,-1,-1
305,-1,492.75,462.04,26.32,80.32,0.65090,-1,-1,-1
305,-1,491.74,461.36,24.98,73.57,0.64929,-1,-1,-1
305,-1,625.73,460.01,20.92,58.05,0.63181,-1,-1,-1
305,-1,-106.57,401.96,227.64,466.09,0.79378,-1,-1,-1
305,-1,557.89,457.31,22.28,61.42,0.85602,-1,-1,-1
305,-1,597.38,448.20,19.58,47.93,0.75669,-1,-1,-1
305,-1,413.44,466.09,41.18,103.95,0.86176,-1,-1,-1
305,-1,506.25,456.64,33.07,105.98,0.92761,-1,-1,-1
305,-1,1014.53,415.12,182.25,606.15,0.92498,-1,-1,-1
305,-1,779.62,444.83,72.90,206.55,0.92247,-1,-1,-1
