264,-1,1163.70,305.94,186.30,490.56,0.94978,-1,-1,-1
264,-1,819.45,348.98,199.80,488.02,0.92829,-1,-1,-1
264,-1,978.08,327.21,182.25,521.94,0.91964,-1,-1,-1
264,-1,1395.90,373.28,145.80,342.90,0.91949,-1,-1,-1
264,-1,1314.90,431.33,91.80,282.83,0.91711,-1,-1,-1
264,-1,1686.15,524.14,75.60,200.81,0.91520,-1,-1,-1
264,-1,1541.70,418.16,89.10,287.21,0.90643,-1,-1,-1
264,-1,1821.15,422.89,99.90,213.98,0.85824,-1,-1,-1
264,-1,1021.95,383.40,191.70,388.12,0.85352,-1,-1,-1
264,-1,1131.30,396.90,130.95,341.55,0.84676,-1,-1,-1
265,-1,1046.93,385.09,163.35,380.36,0.78981,-1,-1,-1
265,-1,1822.50,424.24,97.20,211.27,0.84233,-1,-1,-1
265,-1,1123.20,393.53,148.50,348.97,0.85027,-1,-1,-1
265,-1,989.55,327.54,175.50,522.28,0.91082,-1,-1,-1
265,-1,1543.05,418.50,89.10,287.55,0.90448,-1,-1,-1
265,-1,1404.00,374.62,140.40,340.88,0.91574,-1,-1,-1
265,-1,1688.85,524.81,81.00,200.14,0.92589,-1,-1,-1
265,-1,823.50,349.65,202.50,487.35,0.93074,-1,-1,-1
265,-1,1171.12,306.96,189.00,489.54,0.95031,-1,-1,-1
265,-1,1316.25,431.33,93.15,281.48,0.91390,-1,-1,-1
266,-1,1059.75,383.40,120.15,367.20,0.77690,-1,-1,-1
266,-1,1823.85,424.58,94.50,211.28,0.84261,-1,-1,-1
266,-1,1138.05,397.58,139.05,345.60,0.86762,-1,-1,-1
266,-1,1543.05,418.50,89.10,287.55,0.90810,-1,-1,-1
266,-1,1321.65,430.65,91.80,282.15,0.91431,-1,-1,-1
266,-1,1691.55,525.15,81.00,201.83,0.91764,-1,-1,-1
266,-1,1003.05,327.54,178.20,522.28,0.92502,-1,-1,-1
266,-1,834.30,350.33,194.40,486.00,0.93009,-1,-1,-1
266,-1,1179.23,308.98,189.00,487.52,0.94980,-1,-1,-1
266,-1,1408.05,375.98,140.40,340.20,0.92291,-1,-1,-1
267,-1,1144.80,398.25,137.70,341.55,0.87086,-1,-1,-1
267,-1,1069.20,382.73,114.75,350.33,0.78667,-1,-1,-1
267,-1,1823.85,424.24,97.20,209.93,0.82379,-1,-1,-1
267,-1,860.62,351.68,174.15,475.20,0.91872,-1,-1,-1
267,-1,1545.75,418.16,86.40,287.21,0.91029,-1,-1,-1
267,-1,1412.10,376.65,140.40,340.20,0.91984,-1,-1,-1
267,-1,1328.40,428.96,89.10,277.09,0.92056,-1,-1,-1
267,-1,1016.55,332.44,207.90,515.36,0.94086,-1,-1,-1
267,-1,1186.65,311.51,184.95,483.64,0.94934,-1,-1,-1
267,-1,1695.60,527.51,81.00,200.14,0.91928,-1,-1,-1
268,-1,1071.22,381.38,122.85,357.08,0.76083,-1,-1,-1
268,-1,1826.55,423.23,97.20,209.25,0.85358,-1,-1,-1
268,-1,1151.55,395.55,133.65,351.00,0.86646,-1,-1,-1
268,-1,1330.43,427.61,89.78,277.76,0.90258,-1,-1,-1
268,-1,1547.10,418.16,86.40,288.56,0.91390,-1,-1,-1
