452,-1,1169.78,149.18,316.58,849.15,0.95228,-1,-1,-1
452,-1,934.88,218.19,143.10,448.71,0.92738,-1,-1,-1
452,-1,707.40,199.46,180.90,518.74,0.92686,-1,-1,-1
452,-1,602.10,305.10,101.92,266.63,0.90846,-1,-1,-1
452,-1,1050.30,298.35,85.05,253.80,0.88412,-1,-1,-1
452,-1,553.84,307.12,65.47,204.53,0.87321,-1,-1,-1
452,-1,693.90,258.52,103.95,307.13,0.86849,-1,-1,-1
452,-1,1124.55,315.90,78.30,245.03,0.85065,-1,-1,-1
452,-1,862.65,299.03,90.45,241.65,0.84256,-1,-1,-1
453,-1,1134.00,314.89,78.30,246.38,0.84913,-1,-1,-1
453,-1,697.28,255.99,108.00,315.06,0.87084,-1,-1,-1
453,-1,874.80,301.05,85.05,238.95,0.88362,-1,-1,-1
453,-1,1057.05,299.70,85.05,253.12,0.89986,-1,-1,-1
453,-1,559.58,307.12,66.83,203.85,0.88322,-1,-1,-1
453,-1,944.33,217.18,139.05,445.67,0.92007,-1,-1,-1
453,-1,713.48,199.29,180.90,520.26,0.93024,-1,-1,-1
453,-1,1176.53,150.86,317.93,850.84,0.94987,-1,-1,-1
453,-1,604.46,303.75,102.94,267.98,0.90545,-1,-1,-1
454,-1,1142.10,315.23,82.35,248.40,0.83573,-1,-1,-1
454,-1,702.00,254.14,109.35,318.60,0.87969,-1,-1,-1
454,-1,566.33,307.12,66.15,203.18,0.88551,-1,-1,-1
454,-1,878.18,302.57,90.45,237.43,0.89366,-1,-1,-1
454,-1,1064.47,298.69,83.70,254.48,0.89639,-1,-1,-1
454,-1,722.25,199.46,179.55,518.74,0.92839,-1,-1,-1
454,-1,950.40,214.82,141.75,448.71,0.92979,-1,-1,-1
454,-1,1183.28,153.90,319.28,849.15,0.95329,-1,-1,-1
454,-1,608.18,301.05,109.35,269.32,0.90355,-1,-1,-1
455,-1,709.43,251.78,106.65,321.30,0.88174,-1,-1,-1
455,-1,1151.55,314.55,82.35,247.73,0.86015,-1,-1,-1
455,-1,886.28,301.73,89.10,238.27,0.87667,-1,-1,-1
455,-1,574.43,304.76,68.17,205.88,0.88515,-1,-1,-1
455,-1,958.50,215.33,140.40,441.45,0.92745,-1,-1,-1
455,-1,612.56,300.04,110.36,270.00,0.90745,-1,-1,-1
455,-1,730.35,200.31,180.90,519.92,0.92015,-1,-1,-1
